HOUSEHOLD_ID,MEMBER_ID,LINE_NUMBER,A01_LAST_NAME,A01_FIRST_NAME,A01_SUFFIX,A01_MIDDLE_NAME,A02_RELATION_TO_HH_HEAD,A05_SEX,A07_AGE,A09_MARITAL_STATUS,A17_SOLO_PARENT,A18_SOLO_PARENT_ID,A19_SENIOR_CITIZEN_ID,A20_A_SEEING,A20_B_HEARING,A20_C_WALKING,A20_D_REMEMBERING,A20_E_SELF_CARING,A20_F_COMMUNICATING,B06_OFI,C01_SIMPLE_LITERACY,C02_HGC_LEVEL,C03_CURRENTLY_ATTENDING_SCHOOL,C05_CURRENT_GRADE_LEVEL,C06_REASON_NOT_ATTENDING_SCHOOL,C07_TVET_GRADUATE,C08_TVET_CURRENTLY_ATTENDING,E01_WORK_PAST_WEEK,E03_JOB_OR_BUSINESS_PAST_WEEK,E11_NATURE_OF_EMPLOYMENT,E12_NUMBER_OF_HOURS_WORKED,E13_NUMBER_OF_DAYS_WORKED,E14_TOTAL_NUMBER_OF_HOURS_WORKED,E15_WANT_MORE_HOURS,E16_LOOKING_FOR_ADDITIONAL_WORK,E18_CLASS_OF_WORKER,E19_BASIS_OF_PAYMENT,E24_REASON_MORE_OR_LESS_HOURS,E25_TRY_LOOK_FOR_WORK_OR_DO_BUSINESS,E29_REASON_NOT_LOOKING_FOR_WORK,E31_AVAILABLE_FOR_WORK,E32_WILLING_TO_WORK,E39_OWNERSHIP_OF_AGRI_LAND,E40_LAND_USED_IN_AGRI_ACTIVITY
HH000414,HH000414-M01,01,Aguilar,John,,Lopez,01,1,44,2,2,,,1,1,1,1,1,1,7,1,4,,,,2,2,2,2,,,,,,,,,,1,,1,1,1,1
HH000414,HH000414-M02,02,Aguilar,Ana,,Mendoza,02,2,48,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,2,04,2,1,2,
HH000414,HH000414-M03,03,Aguilar,Grace,,Aquino,04,2,6,1,,,,1,1,1,1,1,1,,1,0,1,00010012,,,,2,2,,,,,,,,,,,,,,,
HH000414,HH000414-M04,04,Aguilar,Daniel,,Santos,23,1,66,2,2,,1,2,1,1,1,1,1,7,1,4,,,,2,2,2,3,,,,,,,,,,2,07,,,2,
HH000414,HH000414-M05,05,Aguilar,Karen,,Santos,12,2,75,5,2,,1,1,1,2,1,1,1,7,1,1,,,,1,2,2,2,,,,,,,,,,1,,1,1,2,
HH000414,HH000414-M06,06,Aguilar,Karen,,Navarro,12,2,87,4,2,,2,1,1,1,2,1,1,7,1,3,,,,2,2,1,,1,7,5,37,2,2,3,,28,,,,,2,
HH000415,HH000415-M01,01,Navarro,Carlo,III,Domingo,01,1,48,2,2,,,1,1,1,1,1,1,7,1,6,,,,1,2,2,2,,,,,,,,,,2,01,1,2,2,
HH000415,HH000415-M02,02,Navarro,Nicole,,Castillo,02,2,51,2,2,,,1,1,1,2,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000415,HH000415-M03,03,Navarro,Luis,,Aquino,03,1,6,1,,,,1,1,1,1,1,1,,1,0,2,,10,,,2,2,,,,,,,,,,,,,,,
HH000415,HH000415-M04,04,Navarro,Angela,,Navarro,23,2,27,2,2,,,1,1,1,1,4,1,7,1,3,,,,2,2,2,2,,,,,,,,,,2,05,2,1,2,
HH000416,HH000416-M01,01,Mendoza,Kristine,,Mendoza,01,2,37,2,2,,,1,1,1,1,1,1,7,1,6,,,,1,2,2,2,,,,,,,,,,2,04,2,2,2,
HH000416,HH000416-M02,02,Mendoza,Juan,,Garcia,02,1,42,2,2,,,1,1,2,1,1,1,7,1,6,,,,2,2,1,,2,9,5,45,1,2,1,3,,,,,,2,
HH000416,HH000416-M03,03,Mendoza,Michelle,,Bautista,04,2,19,1,2,,,1,2,1,2,1,3,7,1,6,1,00034012,,2,1,2,2,,,,,,,,,,2,09,,,2,
HH000416,HH000416-M04,04,Mendoza,Mark,,Ramos,03,1,10,1,2,,,1,1,1,1,1,1,,2,1,1,00010015,,,,2,2,,,,,,,,,,,,,,,
HH000416,HH000416-M05,05,Mendoza,Joy,,Castillo,23,2,27,3,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,1,8,5,41,2,2,3,,,,,,,2,
HH000417,HH000417-M01,01,Santos,Carlo,Jr.,Garcia,01,1,54,1,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,8,6,48,2,2,1,6,,,,,,2,
HH000417,HH000417-M02,02,Santos,Luis,Jr.,Garcia,03,1,19,1,2,,,1,1,1,1,1,1,7,1,6,2,,08,2,2,2,3,,,,,,,,,,2,09,,,2,
HH000418,HH000418-M01,01,Domingo,Carlo,,Bautista,01,1,56,2,2,,,1,1,1,1,1,2,7,1,6,,,,2,2,2,2,,,,,,,,,,2,05,2,1,2,
HH000418,HH000418-M02,02,Domingo,Maria,,Santos,02,2,51,2,2,,,1,1,2,1,1,1,7,1,6,,,,2,2,1,,1,8,4,32,2,2,1,3,30,,,,,2,
HH000418,HH000418-M03,03,Domingo,Leah,,Bautista,04,2,18,1,2,,,1,1,1,1,1,1,7,1,3,1,00034012,,2,2,1,,1,8,5,41,2,2,1,3,,,,,,2,
HH000418,HH000418-M04,04,Domingo,Paolo,,Domingo,03,1,14,1,2,,,1,1,1,1,1,1,,1,2,1,00024013,,,,2,2,,,,,,,,,,,,,,,
HH000418,HH000418-M05,05,Domingo,Joshua,,Aguilar,03,1,11,1,2,,,1,1,1,1,1,1,,1,1,1,00010016,,,,2,2,,,,,,,,,,,,,,,
HH000418,HH000418-M06,06,Domingo,Liza,,Cruz,04,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH000419,HH000419-M01,01,Reyes,Joan,,Soriano,01,2,63,2,2,,1,1,1,1,2,2,1,7,1,3,,,,1,2,2,1,1,10,0,0,2,2,4,,11,,,,,2,
HH000419,HH000419-M02,02,Reyes,Gabriel,,Valdez,02,1,66,2,2,,1,1,1,1,1,1,2,7,1,3,,,,2,2,2,2,,,,,,,,,,2,07,,,2,
HH000420,HH000420-M01,01,Torres,Bea,,Valdez,01,2,33,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,5,7,36,1,2,1,4,22,,,,,2,
HH000420,HH000420-M02,02,Torres,Christian,,Castillo,02,1,35,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,8,5,42,2,2,1,3,,,,,,2,
HH000420,HH000420-M03,03,Torres,Jerome,,Lopez,03,1,8,1,,,,1,1,1,1,1,1,,1,1,1,00010013,,,,1,,1,2,2,2,,,3,,,,,,,,
HH000420,HH000420-M04,04,Torres,Rafael,,Reyes,03,1,7,1,,,,1,1,1,1,1,1,,1,1,2,,15,,,2,2,,,,,,,,,,,,,,,
HH000420,HH000420-M05,05,Torres,Nathan,,Torres,03,1,5,1,,,,1,1,1,1,1,1,,1,0,1,00010011,,,,2,2,,,,,,,,,,,,,,,
HH000421,HH000421-M01,01,Valdez,Joan,,Fernandez,01,2,66,2,2,,1,2,2,1,1,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,2,06,,,2,
HH000421,HH000421-M02,02,Valdez,Jerome,,Mendoza,02,1,64,2,2,,1,1,2,4,1,2,1,7,1,5,,,,2,2,2,2,,,,,,,,,,1,,2,1,2,
HH000422,HH000422-M01,01,Reyes,Juan,,Rivera,01,1,33,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,1,4,3,14,1,2,4,,28,,,,,2,
HH000422,HH000422-M02,02,Reyes,Joy,,Aguilar,02,2,38,2,2,,,2,1,1,1,1,1,7,1,2,,,,2,2,1,,1,8,5,38,1,2,3,,23,,,,,2,
HH000422,HH000422-M03,03,Reyes,Grace,,Bautista,04,2,7,1,,,,1,1,1,1,1,1,,1,1,2,,06,,,2,2,,,,,,,,,,,,,,,
HH000422,HH000422-M04,04,Reyes,Juan,Jr.,Torres,03,1,6,1,,,,1,1,1,1,1,1,,2,0,1,00010011,,,,2,2,,,,,,,,,,,,,,,
HH000422,HH000422-M05,05,Reyes,Jerome,Jr.,Mendoza,03,1,5,1,,,,1,1,1,1,1,1,,1,0,1,00002000,,,,2,2,,,,,,,,,,,,,,,
HH000422,HH000422-M06,06,Reyes,Michelle,,Aquino,04,2,4,1,,,,,,,,,,,,,2,,12,,,,,,,,,,,,,,,,,,,
HH000423,HH000423-M01,01,Santos,Daniel,Jr.,Fernandez,01,1,25,4,1,2,,1,1,1,1,1,1,7,1,5,,,,2,2,1,,2,8,2,16,1,2,1,4,24,,,,,1,2
HH000423,HH000423-M02,02,Santos,Jose,,Valdez,03,1,3,1,,,,,,,,,,,,,2,,12,,,,,,,,,,,,,,,,,,,
HH000424,HH000424-M01,01,Reyes,Angelo,,Fernandez,01,1,38,2,2,,,1,1,1,1,1,1,7,1,7,,,,2,2,1,,2,8,7,56,2,2,2,4,14,,,,,2,
HH000424,HH000424-M02,02,Reyes,Mae,,Mendoza,02,2,32,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,1,1,,1,8,5,42,1,1,1,4,,,,,,2,
HH000424,HH000424-M03,03,Reyes,Luis,,Mendoza,03,1,20,1,2,,,1,1,1,1,1,1,7,1,6,2,,06,2,2,1,,1,9,7,64,2,2,0,3,13,,,,,1,1
HH000424,HH000424-M04,04,Reyes,Rommel,Jr.,Ramos,03,1,19,1,2,,,1,1,1,1,1,1,7,1,6,2,,04,2,2,2,2,,,,,,,,,,2,10,,,2,
HH000424,HH000424-M05,05,Reyes,Miguel,,Fernandez,03,1,19,1,2,,,1,1,1,1,1,1,7,1,6,2,,06,2,2,2,2,,,,,,,,,,2,09,,,2,
HH000424,HH000424-M06,06,Reyes,Michelle,,Aquino,04,2,8,1,,,,1,1,1,1,1,1,,1,1,1,00010014,,,,2,2,,,,,,,,,,,,,,,
HH000424,HH000424-M07,07,Reyes,Marco,,Reyes,11,1,72,4,2,,1,1,1,1,1,1,3,7,1,1,,,,2,2,2,1,3,4,0,0,1,2,3,,21,,,,,2,
HH000425,HH000425-M01,01,Corpuz,Rose,,Torres,01,2,70,2,2,,2,1,1,1,1,2,3,7,1,6,,,,2,2,2,2,,,,,,,,,,2,08,,,2,
HH000425,HH000425-M02,02,Corpuz,Daniel,,Flores,02,1,66,2,2,,2,1,1,1,4,1,2,7,2,1,,,,2,2,2,1,2,9,0,0,1,2,1,4,31,,,,,2,
HH000426,HH000426-M01,01,Domingo,Michelle,,Ramos,01,2,37,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,1,8,5,38,2,2,1,4,23,,,,,2,
HH000426,HH000426-M02,02,Domingo,Lance,,Soriano,02,1,34,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,3,9,5,43,2,2,5,4,,,,,,2,
HH000426,HH000426-M03,03,Domingo,Leah,,Bautista,04,2,10,1,2,,,1,1,1,1,1,1,,1,1,1,00010015,,,,2,2,,,,,,,,,,,,,,,
HH000426,HH000426-M04,04,Domingo,Gabriel,,Aguilar,03,1,7,1,,,,1,2,1,1,1,1,,1,1,1,00010012,,,,2,2,,,,,,,,,,,,,,,
HH000426,HH000426-M05,05,Domingo,Liza,,Bautista,04,2,3,1,,,,,,,,,,,,,1,00001000,,,,,,,,,,,,,,,,,,,,
HH000427,HH000427-M01,01,Ramos,Jose,,Aquino,01,1,67,2,2,,1,1,1,1,1,2,3,2,1,1,,,,2,2,,,,,,,,,,,,,,,,,
HH000427,HH000427-M02,02,Ramos,Joy,,Torres,02,2,70,2,2,,1,2,1,1,1,4,2,7,1,3,,,,2,2,2,2,,,,,,,,,,2,07,,,2,
HH000428,HH000428-M01,01,Domingo,Catherine,,Flores,01,2,40,2,2,,,1,1,1,1,1,1,5,1,2,,,,2,2,2,2,,,,,,,,,,1,,2,1,2,
HH000428,HH000428-M02,02,Domingo,Paolo,,Santos,02,1,37,2,2,,,1,2,1,1,1,1,7,1,6,,,,2,2,1,,2,8,5,42,2,2,6,,,,,,,2,
HH000428,HH000428-M03,03,Domingo,Christian,Jr.,Domingo,03,1,19,1,2,,,1,1,1,1,1,1,7,1,6,1,00034012,,2,2,1,,1,12,5,60,2,2,1,6,12,,,,,2,
HH000428,HH000428-M04,04,Domingo,Kristine,,Soriano,04,2,5,1,,,,1,1,1,1,1,1,,1,0,1,00002000,,,,2,2,,,,,,,,,,,,,,,
HH000428,HH000428-M05,05,Domingo,Lance,,Garcia,11,1,71,4,2,,1,2,1,1,2,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,2,07,,,2,
HH000428,HH000428-M06,06,Domingo,Angela,,Santos,12,2,78,4,2,,1,1,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,2,08,,,1,1
HH000428,HH000428-M07,07,Domingo,Joan,,Cruz,16,2,47,2,2,,,1,1,1,1,1,1,7,1,2,,,,2,2,1,,3,12,6,70,2,2,3,,99,,,,,2,
HH000429,HH000429-M01,01,Corpuz,Angela,,Castillo,01,2,47,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,2,01,1,1,2,
HH000429,HH000429-M02,02,Corpuz,Joshua,,Castillo,02,1,42,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,1,,1,2,2,
HH000429,HH000429-M03,03,Corpuz,Hanson,,Rivera,03,1,24,2,2,,,2,1,1,1,1,1,7,1,3,2,,05,2,2,1,,1,8,5,42,1,1,3,,,,,,,2,
HH000429,HH000429-M04,04,Corpuz,Ana,,Aquino,04,2,9,1,,,,1,1,1,1,1,1,,1,1,1,00010014,,,,2,2,,,,,,,,,,,,,,,
HH000429,HH000429-M05,05,Corpuz,Sophia,,Flores,04,2,8,1,,,,1,1,1,1,1,1,,1,1,1,00010013,,,,2,2,,,,,,,,,,,,,,,
HH000429,HH000429-M06,06,Corpuz,Lance,Jr.,Fernandez,03,1,8,1,,,,1,1,1,1,1,1,,1,1,2,,06,,,2,2,,,,,,,,,,,,,,,
HH000429,HH000429-M07,07,Corpuz,Rafael,Jr.,Cruz,03,1,4,1,,,,,,,,,,,,,2,,12,,,,,,,,,,,,,,,,,,,
HH000430,HH000430-M01,01,Garcia,Nathan,,Fernandez,01,1,30,2,2,,,1,1,3,1,1,1,7,1,1,,,,2,2,1,,2,8,5,39,2,2,1,3,24,,,,,2,
HH000430,HH000430-M02,02,Garcia,Rose,,Reyes,02,2,28,2,2,,,1,1,1,1,1,1,7,1,3,,,,1,2,1,,2,8,5,42,2,2,3,,,,,,,2,
HH000430,HH000430-M03,03,Garcia,Joshua,,Aquino,03,1,13,1,2,,,1,1,1,1,1,1,,1,2,1,00024012,,,,2,2,,,,,,,,,,,,,,,
HH000430,HH000430-M04,04,Garcia,Gabriel,,Diaz,03,1,13,1,2,,,1,1,1,1,1,1,,1,2,1,00024012,,,,2,2,,,,,,,,,,,,,,,
HH000430,HH000430-M05,05,Garcia,Hanson,,Bautista,03,1,7,1,,,,1,1,1,1,1,1,,1,1,1,00010012,,,,2,2,,,,,,,,,,,,,,,
HH000430,HH000430-M06,06,Garcia,Miguel,,Castillo,03,1,4,1,,,,,,,,,,,,,1,00002000,,,,,,,,,,,,,,,,,,,,
HH000430,HH000430-M07,07,Garcia,Patricia,,Aguilar,04,2,3,1,,,,,,,,,,,,,2,,12,,,,,,,,,,,,,,,,,,,
HH000430,HH000430-M08,08,Garcia,Joshua,,Cruz,11,1,74,2,2,,1,1,1,3,1,2,2,7,1,1,,,,1,2,2,3,,,,,,,,,,2,08,,,2,
HH000430,HH000430-M09,09,Garcia,Angelo,,Aguilar,15,1,34,2,2,,,3,1,1,1,1,2,7,1,3,,,,2,2,1,,1,10,5,50,1,2,1,3,11,,,,,2,
HH000431,HH000431-M01,01,Corpuz,John,Jr.,Santos,01,1,58,2,2,,,3,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,1,,1,2,2,
HH000431,HH000431-M02,02,Corpuz,Ana,,Fernandez,02,2,52,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,8,5,42,2,2,6,,,,,,,2,
HH000431,HH000431-M03,03,Corpuz,Bea,,Bautista,04,2,6,1,,,,2,1,1,1,1,1,,1,0,1,00010011,,,,2,2,,,,,,,,,,,,,,,
HH000431,HH000431-M04,04,Corpuz,Jasmine,,Castillo,04,2,5,1,,,,1,1,1,1,1,1,,1,0,1,00002000,,,,2,2,,,,,,,,,,,,,,,
HH000431,HH000431-M05,05,Corpuz,Mark,,Torres,03,1,5,1,,,,1,1,1,1,1,1,,1,0,1,00002000,,,,2,2,,,,,,,,,,,,,,,
HH000431,HH000431-M06,06,Corpuz,Marco,,Fernandez,15,1,65,2,2,,1,1,1,2,4,1,1,7,1,2,,,,2,1,2,2,,,,,,,,,,2,06,,,1,1
HH000432,HH000432-M01,01,Navarro,Miguel,,Diaz,01,1,55,2,2,,,2,1,1,1,1,1,1,1,2,,,,2,2,,,,,,,,,,,,,,,,,
HH000432,HH000432-M02,02,Navarro,Ella,,Reyes,02,2,60,2,2,,1,1,1,1,1,1,1,7,1,1,,,,2,2,1,,2,7,5,35,1,2,1,4,31,,,,,2,
HH000432,HH000432-M03,03,Navarro,Joshua,,Reyes,03,1,16,1,2,,,1,1,1,1,1,1,7,1,2,1,00034011,,2,2,2,3,,,,,,,,,,2,09,,,2,
HH000432,HH000432-M04,04,Navarro,Bea,,Diaz,04,2,8,1,,,,1,1,1,1,1,1,,1,1,1,00010013,,,,2,2,,,,,,,,,,,,,,,
HH000433,HH000433-M01,01,Manalo,Maria,,Garcia,01,2,42,6,1,1,,1,1,1,1,1,1,7,1,6,,,,2,2,2,2,,,,,,,,,,2,01,2,2,2,
HH000433,HH000433-M02,02,Manalo,Camille,,Aguilar,04,2,14,1,2,,,1,1,1,1,1,1,,1,1,1,00024013,,,,2,2,,,,,,,,,,,,,,,
HH000434,HH000434-M01,01,Manalo,Jasmine,,Soriano,01,2,37,2,2,,,1,1,2,1,1,1,7,1,1,,,,2,2,1,,1,6,6,38,1,1,1,3,22,,,,,2,
HH000434,HH000434-M02,02,Manalo,Christian,,Fernandez,02,1,38,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,8,5,38,1,1,3,,28,,,,,2,
HH000435,HH000435-M01,01,Salazar,John,,Santos,01,1,36,2,2,,,1,1,1,1,1,2,7,1,2,,,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000435,HH000435-M02,02,Salazar,Joy,,Flores,02,2,30,2,2,,,1,1,1,1,1,2,7,1,7,,,,2,2,1,,1,8,5,40,1,1,1,4,,,,,,2,
HH000435,HH000435-M03,03,Salazar,Bea,,Santos,04,2,19,1,2,,,3,1,1,1,1,2,7,1,6,1,00034012,,2,2,1,,1,5,7,37,2,2,2,4,31,,,,,1,1
HH000436,HH000436-M01,01,Fernandez,Rose,,Garcia,01,2,39,2,2,,,1,1,1,1,1,1,7,1,2,,,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000436,HH000436-M02,02,Fernandez,Miguel,,Bautista,02,1,34,2,2,,,1,1,2,1,1,1,7,1,6,,,,2,2,2,1,2,6,0,0,1,1,0,4,30,,,,,2,
HH000437,HH000437-M01,01,Dela Cruz,Rose,,Soriano,01,2,20,1,2,,,1,2,1,1,1,1,7,1,6,1,00034012,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000438,HH000438-M01,01,Pascual,Hanson,,Bautista,01,1,40,2,2,,,1,1,4,1,1,1,7,1,3,,,,2,2,1,,1,7,6,42,2,2,1,3,,,,,,2,
HH000438,HH000438-M02,02,Pascual,Kristine,,Bautista,02,2,45,2,2,,,1,1,2,1,1,1,7,1,6,,,,2,2,1,,3,12,5,59,2,2,3,,14,,,,,2,
HH000438,HH000438-M03,03,Pascual,Luis,Jr.,Flores,03,1,7,1,,,,1,1,1,1,1,1,,1,1,1,00010012,,,,2,2,,,,,,,,,,,,,,,
HH000438,HH000438-M04,04,Pascual,Jasmine,,Ramos,12,2,62,4,2,,1,2,2,1,1,1,1,7,1,2,,,,2,2,1,,2,4,5,22,2,2,1,3,23,,,,,2,
HH000439,HH000439-M01,01,De Vera,Jose,,Garcia,01,1,31,2,2,,,1,1,1,3,1,1,7,1,6,,,,2,2,2,1,1,8,0,0,1,1,1,3,24,,,,,2,
HH000439,HH000439-M02,02,De Vera,Nicole,,Valdez,02,2,28,2,2,,,1,1,1,1,1,1,7,1,5,,,,2,2,1,,1,12,2,24,2,2,6,,99,,,,,2,
HH000439,HH000439-M03,03,De Vera,Marco,,Diaz,03,1,13,1,2,,,1,1,1,1,1,1,,1,2,1,00024012,,,,2,2,,,,,,,,,,,,,,,
HH000439,HH000439-M04,04,De Vera,Daniel,,Reyes,03,1,3,1,,,,,,,,,,,,,2,,12,,,,,,,,,,,,,,,,,,,
HH000439,HH000439-M05,05,De Vera,Lance,,Mendoza,11,1,65,2,2,,2,1,2,2,1,2,1,1,1,6,,,,2,2,,,,,,,,,,,,,,,,,
HH000440,HH000440-M01,01,Santos,Andrea,,Lopez,01,2,26,2,2,,,1,1,1,1,1,1,7,1,7,,,,2,2,2,1,3,10,0,0,2,2,0,4,30,,,,,2,
HH000440,HH000440-M02,02,Santos,Daniel,,Santos,02,1,30,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,5,5,26,2,2,3,,30,,,,,2,
HH000441,HH000441-M01,01,Flores,Jasmine,,Aguilar,01,2,44,2,2,,,1,1,1,1,1,1,4,1,6,,,,2,2,1,,1,8,6,46,1,2,3,,,,,,,2,
HH000441,HH000441-M02,02,Flores,Angelo,,Bautista,02,1,47,2,2,,,1,1,1,1,1,1,7,1,4,,,,2,2,2,2,,,,,,,,,,2,10,,,2,
HH000441,HH000441-M03,03,Flores,Joy,,Valdez,04,2,19,1,2,,,1,1,1,4,1,1,7,1,6,1,00034012,,1,2,1,,1,10,5,51,2,2,3,,13,,,,,2,
HH000441,HH000441-M04,04,Flores,Joshua,,Fernandez,11,1,74,6,2,,1,1,1,1,1,1,1,7,1,2,,,,2,2,1,,1,6,5,29,1,1,1,4,22,,,,,2,
HH000441,HH000441-M05,05,Flores,Rafael,,Cruz,11,1,84,4,2,,2,2,1,2,1,2,1,7,1,2,,,,2,2,2,2,,,,,,,,,,2,07,,,1,1
HH000441,HH000441-M06,06,Flores,Patricia,,Cruz,12,2,64,2,2,,1,3,1,1,1,2,1,7,1,6,,,,1,2,1,,1,9,3,28,2,2,2,3,31,,,,,2,
HH000442,HH000442-M01,01,Abad,Jose,,Flores,01,1,58,2,2,,,1,1,1,1,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000442,HH000442-M02,02,Abad,Michelle,,Aguilar,02,2,53,2,2,,,1,1,1,1,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,1,,1,1,2,
HH000442,HH000442-M03,03,Abad,Rose,,Torres,04,2,22,2,2,,,2,1,1,1,1,1,7,1,6,2,,05,1,2,1,,1,8,4,32,1,2,1,1,20,,,,,2,
HH000442,HH000442-M04,04,Abad,Grace,,Garcia,04,2,18,1,2,,,1,1,1,1,1,1,7,1,3,1,00034012,,2,2,2,2,,,,,,,,,,2,09,,,2,
HH000442,HH000442-M05,05,Abad,Gabriel,,Garcia,03,1,16,1,2,,,1,1,1,1,1,1,7,1,2,1,00034011,,2,2,2,2,,,,,,,,,,2,09,,,2,
HH000442,HH000442-M06,06,Abad,Christian,,Diaz,15,1,63,6,2,,1,1,1,1,2,1,3,7,1,1,,,,2,2,2,2,,,,,,,,,,2,03,1,1,1,2
HH000442,HH000442-M07,07,Abad,Vincent,,Mendoza,23,1,31,4,2,,,1,2,1,1,1,1,7,1,3,,,,1,2,1,,3,8,5,42,1,1,3,,,,,,,2,
HH000443,HH000443-M01,01,Mendoza,Noel,,Torres,01,1,37,2,2,,,1,1,1,1,1,1,7,1,1,,,,2,1,1,,1,8,6,48,2,2,3,,,,,,,2,
HH000443,HH000443-M02,02,Mendoza,Rose,,Santos,02,2,41,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,2,1,,2,8,5,42,2,2,1,6,,,,,,2,
HH000443,HH000443-M03,03,Mendoza,Nathan,Jr.,Reyes,03,1,13,1,2,,,1,1,1,1,1,1,,1,2,1,00024012,,,,2,2,,,,,,,,,,,,,,,
HH000443,HH000443-M04,04,Mendoza,Liza,,Fernandez,04,2,5,1,,,,1,1,1,1,1,1,,1,0,1,00010011,,,,2,2,,,,,,,,,,,,,,,
HH000444,HH000444-M01,01,Padilla,Joan,,Cruz,01,2,30,2,2,,,1,1,1,1,1,1,7,1,6,,,,2,1,1,,2,9,7,61,2,2,4,,11,,,,,1,2
HH000444,HH000444-M02,02,Padilla,Jose,,Flores,02,1,25,2,2,,,1,1,1,1,2,1,7,1,3,,,,1,2,2,1,1,8,0,0,1,2,1,2,11,,,,,2,
HH000444,HH000444-M03,03,Padilla,Rose,,Castillo,04,2,11,1,2,,,1,1,1,1,1,1,,1,1,1,00010016,,,,2,2,,,,,,,,,,,,,,,
HH000444,HH000444-M04,04,Padilla,Marco,,Cruz,03,1,8,1,,,,1,1,1,1,1,1,,1,1,1,00010013,,,,2,2,,,,,,,,,,,,,,,
HH000444,HH000444-M05,05,Padilla,John,,Mendoza,03,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH000445,HH000445-M01,01,Mendoza,Hanson,Jr.,Domingo,01,1,42,4,1,2,,1,1,1,1,1,1,7,1,3,,,,2,2,2,3,,,,,,,,,,1,,1,1,2,
HH000445,HH000445-M02,02,Mendoza,Rafael,Jr.,Bautista,03,1,6,1,,,,1,1,1,1,1,1,,1,0,1,00010011,,,,2,2,,,,,,,,,,,,,,,
HH000446,HH000446-M01,01,Pascual,Grace,,Mendoza,01,2,51,2,2,,,1,1,1,2,1,1,7,1,6,,,,1,2,1,,3,7,6,41,2,2,1,7,,,,,,2,
HH000446,HH000446-M02,02,Pascual,Miguel,,Cruz,02,1,45,2,2,,,1,1,1,1,2,1,7,1,1,,,,2,2,2,1,2,10,0,0,2,2,1,3,12,,,,,2,
HH000446,HH000446-M03,03,Pascual,Rommel,Jr.,Cruz,03,1,16,1,2,,,1,1,1,1,1,1,7,2,2,1,00034011,,2,2,2,1,1,12,0,0,2,2,1,3,12,,,,,2,
HH000446,HH000446-M04,04,Pascual,Andrea,,Castillo,04,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH000447,HH000447-M01,01,Aguilar,Mark,,Domingo,01,1,49,2,2,,,1,1,1,1,2,1,7,1,3,,,,2,2,1,,3,10,5,48,2,2,1,0,,,,,,1,1
HH000447,HH000447-M02,02,Aguilar,Patricia,,Navarro,02,2,51,2,2,,,2,1,1,1,1,1,7,1,3,,,,2,2,1,,1,8,7,57,2,2,3,,11,,,,,2,
HH000447,HH000447-M03,03,Aguilar,Joy,,Santos,04,2,21,1,2,,,2,1,1,1,2,1,7,1,3,2,,06,2,2,2,2,,,,,,,,,,2,09,,,2,
HH000447,HH000447-M04,04,Aguilar,Miguel,,Santos,03,1,7,1,,,,1,1,2,1,1,1,,1,1,1,00010012,,,,2,2,,,,,,,,,,,,,,,
HH000447,HH000447-M05,05,Aguilar,Lance,,Ramos,11,1,73,2,2,,1,1,1,1,3,1,3,7,1,1,,,,2,2,2,2,,,,,,,,,,2,08,,,2,
HH000448,HH000448-M01,01,Aquino,Patricia,,Diaz,01,2,38,2,2,,,1,1,1,1,1,1,7,1,1,,,,2,2,1,,1,6,6,36,1,2,3,,99,,,,,2,
HH000448,HH000448-M02,02,Aquino,Mark,,Diaz,02,1,42,2,2,,,1,1,1,1,1,1,7,1,3,,,,2,2,2,2,,,,,,,,,,2,03,2,1,2,
